-1.043	-3.354
-1.018	-3.339
-1.004	-3.331
-0.993	-3.324
-0.739	-3.201
-0.756	-3.205
-0.796	-3.216
-0.894	-3.269
-1.322	-3.507
-1.169	-3.423
-1.064	-3.364
-1.011	-3.334
-0.988	-3.320
-0.978	-3.314
-0.971	-3.310
-0.731	-3.194
-0.748	-3.199
-0.788	-3.210
-0.883	-3.261
-1.300	-3.493
-1.146	-3.408
-1.040	-3.348
-0.986	-3.317
-0.962	-3.302
-0.950	-3.294
-0.941	-3.289
-0.717	-3.183
-0.734	-3.188
-0.774	-3.199
-0.866	-3.247
-1.272	-3.473
-1.116	-3.387
-1.008	-3.326
-0.953	-3.294
-0.934	-3.282
-0.928	-3.278
-0.923	-3.275
-0.699	-3.171
-0.718	-3.175
-0.759	-3.187
-0.847	-3.232
-1.238	-3.450
-1.080	-3.362
-0.972	-3.301
-0.924	-3.273
-0.915	-3.267
-0.909	-3.263
-0.904	-3.259
-0.681	-3.159
-0.701	-3.162
-0.742	-3.174
-0.827	-3.215
-1.200	-3.425
-1.042	-3.336
-0.933	-3.273
-0.904	-3.257
-0.894	-3.251
-0.888	-3.246
-0.882	-3.242
-0.660	-3.144
-0.682	-3.147
-0.724	-3.160
-0.805	-3.197
-1.161	-3.398
-1.001	-3.308
-0.902	-3.251
-0.882	-3.239
-0.872	-3.232
-0.865	-3.227
-0.859	-3.222
-0.636	-3.128
-0.660	-3.130
-0.703	-3.143
-0.781	-3.176
-1.119	-3.368
-0.957	-3.276
-0.878	-3.231
-0.858	-3.219
-0.847	-3.212
-0.840	-3.206
-0.832	-3.200
-0.610	-3.109
-0.634	-3.112
-0.680	-3.124
-0.753	-3.153
-1.072	-3.335
-0.908	-3.241
-0.851	-3.209
-0.830	-3.196
-0.819	-3.188
-0.811	-3.182
-0.803	-3.175
-0.581	-3.088
-0.605	-3.091
-0.654	-3.102
-0.723	-3.126
-1.019	-3.297
-0.859	-3.205
-0.820	-3.183
-0.799	-3.170
-0.787	-3.161
-0.778	-3.154
-0.769	-3.146
-0.548	-3.064
-0.572	-3.067
-0.625	-3.077
-0.690	-3.098
-0.960	-3.255
-0.826	-3.177
-0.786	-3.154
-0.764	-3.140
-0.752	-3.131
-0.742	-3.123
-0.732	-3.114
-0.512	-3.037
-0.537	-3.041
-0.593	-3.050
-0.659	-3.072
-0.895	-3.207
-0.788	-3.145
-0.747	-3.121
-0.725	-3.106
-0.711	-3.095
-0.700	-3.086
-0.688	-3.076
-0.469	-3.004
-0.494	-3.008
-0.553	-3.017
-0.621	-3.040
-0.820	-3.152
-0.744	-3.107
-0.702	-3.081
-0.678	-3.065
-0.663	-3.053
-0.650	-3.042
-0.637	-3.031
-0.417	-2.964
-0.443	-2.969
-0.503	-2.979
-0.576	-3.001
-0.752	-3.098
-0.691	-3.061
-0.648	-3.034
-0.622	-3.015
-0.605	-3.002
-0.590	-2.989
-0.574	-2.975
-0.358	-2.922
-0.380	-2.920
-0.442	-2.931
-0.520	-2.953
-0.690	-3.044
-0.627	-3.005
-0.582	-2.975
-0.554	-2.954
-0.538	-2.942
-0.523	-2.930
-0.506	-2.915
-0.291	-2.877
-0.304	-2.863
-0.366	-2.872
-0.451	-2.893
-0.614	-2.977
-0.549	-2.935
-0.503	-2.904
-0.482	-2.891
-0.464	-2.878
-0.447	-2.863
-0.426	-2.846
-0.209	-2.821
-0.222	-2.807
-0.271	-2.797
-0.368	-2.819
-0.525	-2.899
-0.456	-2.852
-0.420	-2.832
-0.397	-2.817
-0.377	-2.802
-0.356	-2.784
-0.332	-2.763
-0.112	-2.755
-0.125	-2.740
-0.161	-2.710
-0.264	-2.734
-0.421	-2.806
-0.360	-2.768
-0.324	-2.747
-0.297	-2.729
-0.274	-2.711
-0.250	-2.690
-0.222	-2.665
-0.033	-2.694
-0.011	-2.662
-0.047	-2.630
-0.141	-2.635
-0.302	-2.699
-0.251	-2.671
-0.211	-2.647
-0.181	-2.626
-0.155	-2.605
-0.126	-2.582
-0.091	-2.554
0.012	-2.645
0.054	-2.604
0.082	-2.540
0.002	-2.521
-0.183	-2.593
-0.127	-2.561
-0.082	-2.534
-0.045	-2.513
-0.014	-2.491
0.019	-2.466
0.058	-2.435
0.055	-2.593
0.101	-2.551
0.199	-2.455
0.149	-2.408
-0.049	-2.475
0.014	-2.439
0.069	-2.413
0.109	-2.390
0.144	-2.366
0.181	-2.338
0.223	-2.305
-0.313	-2.840
-0.274	-2.798
0.248	-2.405
0.295	-2.309
0.104	-2.341
0.180	-2.309
0.240	-2.280
0.283	-2.256
0.315	-2.239
0.349	-2.218
0.390	-2.192
-0.269	-2.802
-0.231	-2.760
0.281	-2.365
0.430	-2.221
0.301	-2.193
0.375	-2.162
0.415	-2.160
0.446	-2.152
0.476	-2.138
0.510	-2.119
0.550	-2.095
-0.237	-2.776
-0.198	-2.734
-0.105	-2.633
0.463	-2.190
0.505	-2.048
0.543	-2.060
0.571	-2.067
0.580	-2.072
0.578	-2.076
0.582	-2.074
0.588	-2.068
-0.219	-2.762
-0.179	-2.720
-0.085	-2.619
0.479	-2.171
0.659	-1.958
0.663	-1.991
0.624	-2.033
0.606	-2.052
0.602	-2.057
0.603	-2.057
0.607	-2.054
-0.211	-2.757
-0.171	-2.715
-0.074	-2.612
0.495	-2.161
0.751	-1.908
0.687	-1.975
0.645	-2.019
0.627	-2.039
0.623	-2.046
0.626	-2.046
0.631	-2.045
0.223	-2.462
0.266	-2.418
0.372	-2.314
0.526	-2.158
0.773	-1.896
0.711	-1.966
0.671	-2.012
0.656	-2.033
0.653	-2.042
0.624	-2.059
0.592	-2.077
0.117	-2.542
0.162	-2.497
0.272	-2.385
0.440	-2.217
0.739	-1.922
0.634	-2.014
0.544	-2.086
0.467	-2.141
0.368	-2.219
0.255	-2.306
0.128	-2.414
-0.901	-3.436
-0.743	-3.301
-0.509	-3.063
-0.194	-2.731
0.298	-2.234
0.053	-2.469
-0.233	-2.752
-0.749	-3.176
-1.702	-3.844
-2.946	-4.650
-4.051	-5.396
-5.596	-6.617
-5.479	-6.527
-5.175	-6.287
-4.678	-5.885
-3.557	-4.997
-4.100	-5.402
-4.502	-5.705
-4.799	-5.920
-5.063	-6.098
-5.315	-6.256
-5.553	-6.402
34.661	34.799
